InvoiceNumber,CreatedTime,StoreID,PosID,CustomerType,CustomerCardNo,PaymentMethod,DeliveryType,City,State,PinCode,ItemCode,ItemDescription,ItemPrice,ItemQty,TotalValue
77358480,1595689200855,STR6382,POS145,PRIME,6733153948,CARD,HOME-DELIVERY,Dehri,Bihar,,513,Flip clock,1259.0,1,1259.0
77358480,1595689200855,STR6382,POS145,PRIME,6733153948,CARD,HOME-DELIVERY,Dehri,Bihar,,323,Chiavari chair,653.0,1,653.0
77358480,1595689200855,STR6382,POS145,PRIME,6733153948,CARD,HOME-DELIVERY,Dehri,Bihar,,438,Lead glass,2069.0,2,4138.0
80310034,1595689200955,STR7262,POS581,NONPRIME,6218924818,CARD,TAKEAWAY,,,,368,Stool,888.0,2,1776.0
80310034,1595689200955,STR7262,POS581,NONPRIME,6218924818,CARD,TAKEAWAY,,,,283,Portable Lamps,2236.0,2,4472.0
80310034,1595689200955,STR7262,POS581,NONPRIME,6218924818,CARD,TAKEAWAY,,,,548,Cartel clock,1500.0,2,3000.0
26076595,1595689201002,STR2952,POS351,NONPRIME,2024774071,CASH,HOME-DELIVERY,Ichalkaranji,Maharastra,,493,Boning knife,513.0,1,513.0
20985889,1595689201103,STR7449,POS423,PRIME,7691699125,CASH,HOME-DELIVERY,Ongole,Andhra Pradesh,,488,Bread knife,1077.0,1,1077.0
20985889,1595689201103,STR7449,POS423,PRIME,7691699125,CASH,HOME-DELIVERY,Ongole,Andhra Pradesh,,543,Lighthouse clock,636.0,2,1272.0
20985889,1595689201103,STR7449,POS423,PRIME,7691699125,CASH,HOME-DELIVERY,Ongole,Andhra Pradesh,,493,Boning knife,513.0,1,513.0
20985889,1595689201103,STR7449,POS423,PRIME,7691699125,CASH,HOME-DELIVERY,Ongole,Andhra Pradesh,,268,Floating shelf,1894.0,2,3788.0
25023659,1595689201257,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Mathura,Uttar Pradesh,,398,Latex Mattress,773.0,2,1546.0
25023659,1595689201257,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Mathura,Uttar Pradesh,,348,Navy chair,1998.0,1,1998.0
25023659,1595689201257,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Mathura,Uttar Pradesh,,308,Butterfly chair,857.0,1,857.0
88970827,1595689201304,STR2952,POS351,NONPRIME,2024774071,CASH,HOME-DELIVERY,Darbhanga,Bihar,,343,Massage chair,1354.0,1,1354.0
88970827,1595689201304,STR2952,POS351,NONPRIME,2024774071,CASH,HOME-DELIVERY,Darbhanga,Bihar,,593,Hanging curtains,1896.0,1,1896.0
32084272,1595689201404,STR6382,POS851,NONPRIME,8110266676,CARD,TAKEAWAY,,,,388,Memory Foam,1884.0,1,1884.0
32084272,1595689201404,STR6382,POS851,NONPRIME,8110266676,CARD,TAKEAWAY,,,,238,Dining table,1582.0,1,1582.0
3684408,1595689201605,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Multan,Punjab,,648,Bottle opener,321.0,2,642.0
3684408,1595689201605,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Multan,Punjab,,463,Cookie jars,793.0,2,1586.0
23777521,1595689201658,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Ambala Sadar,Haryana,,228,Divan,1083.0,1,1083.0
60724198,1595689201859,STR8311,POS377,NONPRIME,8670468851,CASH,TAKEAWAY,,,,658,Chinois,567.0,1,567.0
52619564,1595689201959,STR7262,POS733,PRIME,1518460232,CASH,TAKEAWAY,,,,643,Blow torch,1955.0,2,3910.0
52619564,1595689201959,STR7262,POS733,PRIME,1518460232,CASH,TAKEAWAY,,,,293,Bar stool,1148.0,1,1148.0
52619564,1595689201959,STR7262,POS733,PRIME,1518460232,CASH,TAKEAWAY,,,,478,Teapot,885.0,2,1770.0
68840181,1595689202006,STR7262,POS182,PRIME,5378825053,CASH,HOME-DELIVERY,Pali,Rajasthan,,408,Confidante,1242.0,2,2484.0
68840181,1595689202006,STR7262,POS182,PRIME,5378825053,CASH,HOME-DELIVERY,Pali,Rajasthan,,338,Kneeling chairs,442.0,2,884.0
1541787,1595689202106,STR7449,POS923,NONPRIME,1422009832,CARD,HOME-DELIVERY,Jammu,Jammu and Kashmir,,573,Eyelet Curtains,642.0,1,642.0
31125475,1595689202106,STR7262,POS576,NONPRIME,2016894106,CARD,TAKEAWAY,,,,508,Kitchen knife,2483.0,1,2483.0
31125475,1595689202106,STR7262,POS576,NONPRIME,2016894106,CARD,TAKEAWAY,,,,558,Balloon clock,1633.0,1,1633.0
56587164,1595689260495,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Mangalore,Karnataka,,523,Oil-lamp clock,1371.0,2,2742.0
56587164,1595689260495,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Mangalore,Karnataka,,308,Butterfly chair,857.0,2,1714.0
56587164,1595689260495,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Mangalore,Karnataka,,363,Rocking chair,2021.0,1,2021.0
66476180,1595689260796,STR6382,POS145,PRIME,6733153948,CARD,HOME-DELIVERY,Chennai,Tamil Nadu,,423,Quilt,1485.0,1,1485.0
92134713,1595689260796,STR6382,POS851,NONPRIME,8110266676,CARD,TAKEAWAY,,,,608,Pleated Drapes,1684.0,1,1684.0
92134713,1595689260796,STR6382,POS851,NONPRIME,8110266676,CARD,TAKEAWAY,,,,468,Lunch box,1467.0,1,1467.0
92134713,1595689260796,STR6382,POS851,NONPRIME,8110266676,CARD,TAKEAWAY,,,,223,Hammock,1210.0,2,2420.0
92134713,1595689260796,STR6382,POS851,NONPRIME,8110266676,CARD,TAKEAWAY,,,,528,Projection clock,2365.0,2,4730.0
27383544,1595689260896,STR7449,POS923,NONPRIME,1422009832,CARD,HOME-DELIVERY,Hassan,Karnataka,,548,Cartel clock,1500.0,1,1500.0
27383544,1595689260896,STR7449,POS923,NONPRIME,1422009832,CARD,HOME-DELIVERY,Hassan,Karnataka,,678,Fillet knife,350.0,2,700.0
27383544,1595689260896,STR7449,POS923,NONPRIME,1422009832,CARD,HOME-DELIVERY,Hassan,Karnataka,,613,Goblet Pleat Drapes,1583.0,1,1583.0
27383544,1595689260896,STR7449,POS923,NONPRIME,1422009832,CARD,HOME-DELIVERY,Hassan,Karnataka,,443,Margarita glass,2475.0,2,4950.0
97879111,1595689260896,STR7262,POS733,PRIME,1518460232,CASH,TAKEAWAY,,,,343,Massage chair,1354.0,1,1354.0
23447789,1595689260996,STR7449,POS351,NONPRIME,9639928743,CASH,TAKEAWAY,,,,323,Chiavari chair,653.0,1,653.0
23447789,1595689260996,STR7449,POS351,NONPRIME,9639928743,CASH,TAKEAWAY,,,,368,Stool,888.0,2,1776.0
23447789,1595689260996,STR7449,POS351,NONPRIME,9639928743,CASH,TAKEAWAY,,,,698,Meat grinder,1250.0,2,2500.0
23447789,1595689260996,STR7449,POS351,NONPRIME,9639928743,CASH,TAKEAWAY,,,,233,Coffee table,1055.0,1,1055.0
13483864,1595689260996,STR7262,POS733,PRIME,1518460232,CASH,TAKEAWAY,,,,518,Hourglass,1598.0,2,3196.0
13483864,1595689260996,STR7262,POS733,PRIME,1518460232,CASH,TAKEAWAY,,,,588,Sheer Curtains,801.0,2,1602.0
13483864,1595689260996,STR7262,POS733,PRIME,1518460232,CASH,TAKEAWAY,,,,538,Grandmother clock,1301.0,2,2602.0
13483864,1595689260996,STR7262,POS733,PRIME,1518460232,CASH,TAKEAWAY,,,,438,Lead glass,2069.0,1,2069.0
73113442,1595689261206,STR2952,POS471,NONPRIME,9741556539,CASH,TAKEAWAY,,,,413,Slipcover,1896.0,2,3792.0
28528871,1595689261206,STR1534,POS944,NONPRIME,2968880358,CASH,HOME-DELIVERY,Mandasor,Madhya Pradesh,,398,Latex Mattress,773.0,2,1546.0
28528871,1595689261206,STR1534,POS944,NONPRIME,2968880358,CASH,HOME-DELIVERY,Mandasor,Madhya Pradesh,,403,Adjustable Air Mattress,1417.0,1,1417.0
28528871,1595689261206,STR1534,POS944,NONPRIME,2968880358,CASH,HOME-DELIVERY,Mandasor,Madhya Pradesh,,518,Hourglass,1598.0,2,3196.0
28528871,1595689261206,STR1534,POS944,NONPRIME,2968880358,CASH,HOME-DELIVERY,Mandasor,Madhya Pradesh,,533,Rolling ball clock,1651.0,1,1651.0
82587379,1595689261328,STR7449,POS423,PRIME,7691699125,CASH,HOME-DELIVERY,Ramagundam,Andhra Pradesh,,438,Lead glass,2069.0,2,4138.0
82587379,1595689261328,STR7449,POS423,PRIME,7691699125,CASH,HOME-DELIVERY,Ramagundam,Andhra Pradesh,,588,Sheer Curtains,801.0,2,1602.0
82587379,1595689261328,STR7449,POS423,PRIME,7691699125,CASH,HOME-DELIVERY,Ramagundam,Andhra Pradesh,,268,Floating shelf,1894.0,2,3788.0
82587379,1595689261328,STR7449,POS423,PRIME,7691699125,CASH,HOME-DELIVERY,Ramagundam,Andhra Pradesh,,268,Floating shelf,1894.0,2,3788.0
21041353,1595689261415,STR8311,POS224,NONPRIME,2989852024,CASH,TAKEAWAY,,,,298,Bardic chair,1649.0,2,3298.0
21041353,1595689261415,STR8311,POS224,NONPRIME,2989852024,CASH,TAKEAWAY,,,,368,Stool,888.0,1,888.0
49685773,1595689261431,STR7449,POS923,NONPRIME,1422009832,CARD,HOME-DELIVERY,Satna,Madhya Pradesh,,518,Hourglass,1598.0,2,3196.0
49685773,1595689261431,STR7449,POS923,NONPRIME,1422009832,CARD,HOME-DELIVERY,Satna,Madhya Pradesh,,298,Bardic chair,1649.0,1,1649.0
35981766,1595689261516,STR8311,POS728,PRIME,8490473378,CASH,HOME-DELIVERY,Tiruvottiyur,Tamil Nadu,,428,Cocktail glass,1422.0,2,2844.0
21864023,1595689261531,STR7449,POS351,NONPRIME,9639928743,CASH,TAKEAWAY,,,,578,Goblet Pleat Curtains,1765.0,1,1765.0
21864023,1595689261531,STR7449,POS351,NONPRIME,9639928743,CASH,TAKEAWAY,,,,668,Crab cracker,785.0,1,785.0
21864023,1595689261531,STR7449,POS351,NONPRIME,9639928743,CASH,TAKEAWAY,,,,328,Dining chair,1223.0,2,2446.0
68491141,1595689261616,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,533,Rolling ball clock,1651.0,1,1651.0
68491141,1595689261616,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,333,Gaming chair,1902.0,1,1902.0
68491141,1595689261616,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,508,Kitchen knife,2483.0,2,4966.0
68491141,1595689261616,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,533,Rolling ball clock,1651.0,1,1651.0
68491141,1595689261616,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,333,Gaming chair,1902.0,1,1902.0
68491141,1595689261616,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,508,Kitchen knife,2483.0,2,4966.0
80790484,1595689261717,STR8311,POS377,NONPRIME,8670468851,CASH,TAKEAWAY,,,,313,Brewster Chair,2195.0,1,2195.0
88228404,1595689261717,STR7255,POS738,NONPRIME,8582181693,CASH,TAKEAWAY,,,,308,Butterfly chair,857.0,1,857.0
88228404,1595689261717,STR7255,POS738,NONPRIME,8582181693,CASH,TAKEAWAY,,,,353,Recliner,1585.0,1,1585.0
88228404,1595689261717,STR7255,POS738,NONPRIME,8582181693,CASH,TAKEAWAY,,,,418,Wing chair,1431.0,1,1431.0
88228404,1595689261717,STR7255,POS738,NONPRIME,8582181693,CASH,TAKEAWAY,,,,203,Bunk bed,1686.0,2,3372.0
700780,1595689261817,STR7255,POS115,PRIME,1682244797,CASH,HOME-DELIVERY,Darbhanga,Bihar,,428,Cocktail glass,1422.0,1,1422.0
700780,1595689261817,STR7255,POS115,PRIME,1682244797,CASH,HOME-DELIVERY,Darbhanga,Bihar,,538,Grandmother clock,1301.0,1,1301.0
700780,1595689261817,STR7255,POS115,PRIME,1682244797,CASH,HOME-DELIVERY,Darbhanga,Bihar,,598,Grommet Curtains,914.0,2,1828.0
700780,1595689261817,STR7255,POS115,PRIME,1682244797,CASH,HOME-DELIVERY,Darbhanga,Bihar,,633,Cafe Curtains,796.0,1,796.0
47845005,1595689261917,STR7262,POS182,PRIME,5378825053,CASH,HOME-DELIVERY,Darbhanga,Bihar,,648,Bottle opener,321.0,2,642.0
54587408,1595689262024,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,268,Floating shelf,1894.0,2,3788.0
54587408,1595689262024,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,448,Martini glass,2263.0,1,2263.0
54587408,1595689262024,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,613,Goblet Pleat Drapes,1583.0,1,1583.0
54587408,1595689262024,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,388,Memory Foam,1884.0,1,1884.0
15727445,1595689262042,STR8311,POS377,NONPRIME,8670468851,CASH,TAKEAWAY,,,,423,Quilt,1485.0,1,1485.0
15727445,1595689262042,STR8311,POS377,NONPRIME,8670468851,CASH,TAKEAWAY,,,,208,Canopy bed,508.0,2,1016.0
14193233,1595689262143,STR8311,POS377,NONPRIME,8670468851,CASH,TAKEAWAY,,,,583,Tab Top Curtains,1329.0,1,1329.0
14193233,1595689262143,STR8311,POS377,NONPRIME,8670468851,CASH,TAKEAWAY,,,,388,Memory Foam,1884.0,1,1884.0
14193233,1595689262143,STR8311,POS377,NONPRIME,8670468851,CASH,TAKEAWAY,,,,563,Chiming clock,2168.0,1,2168.0
14193233,1595689262143,STR8311,POS377,NONPRIME,8670468851,CASH,TAKEAWAY,,,,513,Flip clock,1259.0,1,1259.0
90297241,1595689262143,STR6382,POS661,PRIME,7115250228,CASH,TAKEAWAY,,,,238,Dining table,1582.0,1,1582.0
90297241,1595689262143,STR6382,POS661,PRIME,7115250228,CASH,TAKEAWAY,,,,208,Canopy bed,508.0,2,1016.0
90337118,1595689262244,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Sitapur,Uttar Pradesh,,223,Hammock,1210.0,2,2420.0
90337118,1595689262244,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Sitapur,Uttar Pradesh,,333,Gaming chair,1902.0,1,1902.0
90337118,1595689262244,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Sitapur,Uttar Pradesh,,553,Banjo clock,1651.0,1,1651.0
90337118,1595689262244,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Sitapur,Uttar Pradesh,,268,Floating shelf,1894.0,2,3788.0
48681575,1595689262270,STR7255,POS866,PRIME,5432615113,CASH,TAKEAWAY,,,,613,Goblet Pleat Drapes,1583.0,2,3166.0
48681575,1595689262270,STR7255,POS866,PRIME,5432615113,CASH,TAKEAWAY,,,,658,Chinois,567.0,1,567.0
48681575,1595689262270,STR7255,POS866,PRIME,5432615113,CASH,TAKEAWAY,,,,593,Hanging curtains,1896.0,1,1896.0
48681575,1595689262270,STR7255,POS866,PRIME,5432615113,CASH,TAKEAWAY,,,,553,Banjo clock,1651.0,2,3302.0
99068092,1595689262348,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Mango,Jharkhand,,578,Goblet Pleat Curtains,1765.0,2,3530.0
99068092,1595689262348,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Mango,Jharkhand,,518,Hourglass,1598.0,2,3196.0
99068092,1595689262348,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Mango,Jharkhand,,688,Ladle,570.0,1,570.0
99068092,1595689262348,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Mango,Jharkhand,,673,Dough scraper,980.0,2,1960.0
19946400,1595689262471,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,678,Fillet knife,350.0,2,700.0
19946400,1595689262471,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,568,Pinch Pleated Curtains,1718.0,1,1718.0
19946400,1595689262471,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,438,Lead glass,2069.0,2,4138.0
19946400,1595689262471,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,413,Slipcover,1896.0,1,1896.0
78827380,1595689262671,STR7449,POS923,NONPRIME,1422009832,CARD,HOME-DELIVERY,Karnal,Haryana,,578,Goblet Pleat Curtains,1765.0,1,1765.0
49515140,1595689262772,STR7255,POS692,NONPRIME,8891304816,CASH,TAKEAWAY,,,,663,Corkscrew,983.0,2,1966.0
49515140,1595689262772,STR7255,POS692,NONPRIME,8891304816,CASH,TAKEAWAY,,,,293,Bar stool,1148.0,2,2296.0
57571528,1595689262972,STR7449,POS215,PRIME,3453134392,CARD,HOME-DELIVERY,Ratlam,Madhya Pradesh,,578,Goblet Pleat Curtains,1765.0,2,3530.0
57571528,1595689262972,STR7449,POS215,PRIME,3453134392,CARD,HOME-DELIVERY,Ratlam,Madhya Pradesh,,698,Meat grinder,1250.0,1,1250.0
57571528,1595689262972,STR7449,POS215,PRIME,3453134392,CARD,HOME-DELIVERY,Ratlam,Madhya Pradesh,,533,Rolling ball clock,1651.0,1,1651.0
39019763,1595689262972,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Jammu,Jammu and Kashmir,,348,Navy chair,1998.0,2,3996.0
39019763,1595689262972,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Jammu,Jammu and Kashmir,,423,Quilt,1485.0,1,1485.0
39019763,1595689262972,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Jammu,Jammu and Kashmir,,573,Eyelet Curtains,642.0,1,642.0
39019763,1595689262972,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Jammu,Jammu and Kashmir,,333,Gaming chair,1902.0,2,3804.0
27602748,1595689263173,STR7255,POS626,PRIME,2602353115,CARD,TAKEAWAY,,,,218,Sofa bed,895.0,1,895.0
27602748,1595689263173,STR7255,POS626,PRIME,2602353115,CARD,TAKEAWAY,,,,678,Fillet knife,350.0,1,350.0
43221297,1595689263173,STR7255,POS626,PRIME,2602353115,CARD,TAKEAWAY,,,,218,Sofa bed,895.0,1,895.0
43221297,1595689263173,STR7255,POS626,PRIME,2602353115,CARD,TAKEAWAY,,,,678,Fillet knife,350.0,1,350.0
98417153,1595689263273,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,438,Lead glass,2069.0,2,4138.0
98417153,1595689263273,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,683,Grater,370.0,2,740.0
98417153,1595689263273,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,573,Eyelet Curtains,642.0,2,1284.0
92337929,1595689263273,STR7449,POS728,PRIME,5301477438,CASH,TAKEAWAY,,,,698,Meat grinder,1250.0,1,1250.0
14372560,1595689263474,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,203,Bunk bed,1686.0,2,3372.0
14372560,1595689263474,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,258,Closet,1687.0,2,3374.0
14372560,1595689263474,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,488,Bread knife,1077.0,2,2154.0
14372560,1595689263474,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,393,Hybrid Mattress,2217.0,2,4434.0
71722349,1595689263574,STR8311,POS224,NONPRIME,2989852024,CASH,TAKEAWAY,,,,523,Oil-lamp clock,1371.0,1,1371.0
71722349,1595689263574,STR8311,POS224,NONPRIME,2989852024,CASH,TAKEAWAY,,,,513,Flip clock,1259.0,1,1259.0
71722349,1595689263574,STR8311,POS224,NONPRIME,2989852024,CASH,TAKEAWAY,,,,663,Corkscrew,983.0,2,1966.0
86463226,1595689263574,STR7449,POS423,PRIME,7691699125,CASH,HOME-DELIVERY,Guna,Madhya Pradesh,,603,Sheer Curtains,1282.0,1,1282.0
86463226,1595689263574,STR7449,POS423,PRIME,7691699125,CASH,HOME-DELIVERY,Guna,Madhya Pradesh,,223,Hammock,1210.0,1,1210.0
73110018,1595689263674,STR1534,POS364,NONPRIME,3006055636,CASH,HOME-DELIVERY,Nellore,Andhra Pradesh,,268,Floating shelf,1894.0,2,3788.0
73110018,1595689263674,STR1534,POS364,NONPRIME,3006055636,CASH,HOME-DELIVERY,Nellore,Andhra Pradesh,,638,Baster,1214.0,1,1214.0
73110018,1595689263674,STR1534,POS364,NONPRIME,3006055636,CASH,HOME-DELIVERY,Nellore,Andhra Pradesh,,643,Blow torch,1955.0,2,3910.0
5677019,1595689263674,STR7449,POS215,PRIME,3453134392,CARD,HOME-DELIVERY,South Dum Dum,West Bengal,,498,Carving knifes,1424.0,1,1424.0
5677019,1595689263674,STR7449,POS215,PRIME,3453134392,CARD,HOME-DELIVERY,South Dum Dum,West Bengal,,448,Martini glass,2263.0,1,2263.0
1874757,1595689263774,STR1534,POS151,NONPRIME,7061658033,CASH,HOME-DELIVERY,Farrukhabad-cum-Fatehgarh,Uttar Pradesh,,543,Lighthouse clock,636.0,2,1272.0
1874757,1595689263774,STR1534,POS151,NONPRIME,7061658033,CASH,HOME-DELIVERY,Farrukhabad-cum-Fatehgarh,Uttar Pradesh,,238,Dining table,1582.0,2,3164.0
67675458,1595689263875,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,North Barrackpur,West Bengal,,593,Hanging curtains,1896.0,2,3792.0
67675458,1595689263875,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,North Barrackpur,West Bengal,,418,Wing chair,1431.0,1,1431.0
39428230,1595689263975,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,393,Hybrid Mattress,2217.0,2,4434.0
39428230,1595689263975,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,573,Eyelet Curtains,642.0,1,642.0
39428230,1595689263975,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,553,Banjo clock,1651.0,2,3302.0
2688179,1595689263975,STR2699,POS832,NONPRIME,4552039054,CASH,HOME-DELIVERY,Chapra,Bihar,,533,Rolling ball clock,1651.0,1,1651.0
2688179,1595689263975,STR2699,POS832,NONPRIME,4552039054,CASH,HOME-DELIVERY,Chapra,Bihar,,408,Confidante,1242.0,1,1242.0
2688179,1595689263975,STR2699,POS832,NONPRIME,4552039054,CASH,HOME-DELIVERY,Chapra,Bihar,,478,Teapot,885.0,2,1770.0
42878799,1595689263975,STR2952,POS152,PRIME,3027514652,CASH,TAKEAWAY,,,,228,Divan,1083.0,2,2166.0
42878799,1595689263975,STR2952,POS152,PRIME,3027514652,CASH,TAKEAWAY,,,,638,Baster,1214.0,1,1214.0
53320762,1595689264075,STR5494,POS353,NONPRIME,8189067868,CASH,TAKEAWAY,,,,493,Boning knife,513.0,2,1026.0
64951775,1595689264075,STR1955,POS493,PRIME,4405006483,CARD,TAKEAWAY,,,,668,Crab cracker,785.0,1,785.0
64951775,1595689264075,STR1955,POS493,PRIME,4405006483,CARD,TAKEAWAY,,,,368,Stool,888.0,1,888.0
60255959,1595689264075,STR6162,POS279,PRIME,2262471989,CASH,HOME-DELIVERY,Hathras,Uttar Pradesh,,298,Bardic chair,1649.0,1,1649.0
60255959,1595689264075,STR6162,POS279,PRIME,2262471989,CASH,HOME-DELIVERY,Hathras,Uttar Pradesh,,463,Cookie jars,793.0,1,793.0
49562773,1595689264176,STR6162,POS987,NONPRIME,8071065242,CASH,TAKEAWAY,,,,498,Carving knifes,1424.0,2,2848.0
49562773,1595689264176,STR6162,POS987,NONPRIME,8071065242,CASH,TAKEAWAY,,,,698,Meat grinder,1250.0,1,1250.0
49562773,1595689264176,STR6162,POS987,NONPRIME,8071065242,CASH,TAKEAWAY,,,,658,Chinois,567.0,2,1134.0
68174403,1595689264176,STR3781,POS843,NONPRIME,1191112820,CARD,HOME-DELIVERY,Palakkad,Kerala,,383,Innerspring Mattress,655.0,2,1310.0
60522047,1595689264176,STR2952,POS471,NONPRIME,9741556539,CASH,TAKEAWAY,,,,293,Bar stool,1148.0,1,1148.0
24417471,1595689264276,STR7188,POS956,PRIME,4629185211,CARD,TAKEAWAY,,,,383,Innerspring Mattress,655.0,1,655.0
24417471,1595689264276,STR7188,POS956,PRIME,4629185211,CARD,TAKEAWAY,,,,258,Closet,1687.0,1,1687.0
84199921,1595689264276,STR7255,POS692,NONPRIME,8891304816,CASH,TAKEAWAY,,,,443,Margarita glass,2475.0,2,4950.0
78288137,1595689264276,STR5864,POS872,PRIME,7589671731,CASH,HOME-DELIVERY,South Dum Dum,West Bengal,,538,Grandmother clock,1301.0,1,1301.0
78288137,1595689264276,STR5864,POS872,PRIME,7589671731,CASH,HOME-DELIVERY,South Dum Dum,West Bengal,,663,Corkscrew,983.0,1,983.0
78288137,1595689264276,STR5864,POS872,PRIME,7589671731,CASH,HOME-DELIVERY,South Dum Dum,West Bengal,,253,Bathroom cabinet,1513.0,1,1513.0
78883840,1595689264376,STR8513,POS582,PRIME,6705218300,CASH,TAKEAWAY,,,,483,Teacups and saucers,1781.0,2,3562.0
78883840,1595689264376,STR8513,POS582,PRIME,6705218300,CASH,TAKEAWAY,,,,428,Cocktail glass,1422.0,1,1422.0
78883840,1595689264376,STR8513,POS582,PRIME,6705218300,CASH,TAKEAWAY,,,,668,Crab cracker,785.0,2,1570.0
78883840,1595689264376,STR8513,POS582,PRIME,6705218300,CASH,TAKEAWAY,,,,228,Divan,1083.0,1,1083.0
57561730,1595689264376,STR2629,POS253,NONPRIME,2461788838,CARD,HOME-DELIVERY,Ramagundam,Andhra Pradesh,,448,Martini glass,2263.0,2,4526.0
73967264,1595689264376,STR7449,POS923,NONPRIME,1422009832,CARD,HOME-DELIVERY,Darbhanga,Bihar,,353,Recliner,1585.0,2,3170.0
73967264,1595689264376,STR7449,POS923,NONPRIME,1422009832,CARD,HOME-DELIVERY,Darbhanga,Bihar,,323,Chiavari chair,653.0,2,1306.0
17458096,1595689264476,STR8513,POS881,NONPRIME,2599848717,CARD,TAKEAWAY,,,,448,Martini glass,2263.0,2,4526.0
17458096,1595689264476,STR8513,POS881,NONPRIME,2599848717,CARD,TAKEAWAY,,,,563,Chiming clock,2168.0,2,4336.0
17458096,1595689264476,STR8513,POS881,NONPRIME,2599848717,CARD,TAKEAWAY,,,,398,Latex Mattress,773.0,1,773.0
1000952,1595689264476,STR7255,POS738,NONPRIME,8582181693,CASH,TAKEAWAY,,,,208,Canopy bed,508.0,2,1016.0
1000952,1595689264476,STR7255,POS738,NONPRIME,8582181693,CASH,TAKEAWAY,,,,313,Brewster Chair,2195.0,2,4390.0
5806903,1595689264476,STR7449,POS728,PRIME,5301477438,CASH,TAKEAWAY,,,,528,Projection clock,2365.0,2,4730.0
5806903,1595689264476,STR7449,POS728,PRIME,5301477438,CASH,TAKEAWAY,,,,583,Tab Top Curtains,1329.0,2,2658.0
5806903,1595689264476,STR7449,POS728,PRIME,5301477438,CASH,TAKEAWAY,,,,358,Restraint chair,1943.0,2,3886.0
52576951,1595689264577,STR2629,POS285,NONPRIME,6419885098,CASH,TAKEAWAY,,,,658,Chinois,567.0,1,567.0
52576951,1595689264577,STR2629,POS285,NONPRIME,6419885098,CASH,TAKEAWAY,,,,368,Stool,888.0,2,1776.0
52576951,1595689264577,STR2629,POS285,NONPRIME,6419885098,CASH,TAKEAWAY,,,,418,Wing chair,1431.0,1,1431.0
5283461,1595689264577,STR7443,POS394,NONPRIME,7587821520,CASH,TAKEAWAY,,,,478,Teapot,885.0,2,1770.0
